#Ingreso/Gasto,Capítulo,Artículo,Concepto,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden EHA/3565/2008 y comunes a todas las EELL.
# Ver http://www.boe.es/buscar/doc.php?id=BOE-A-2008-19916
I,9,1,2,Préstamos recibidos a corto plazo de entes de fóra del sector público
I,9,1,3,Préstamos recibidos a largo plazo de entes de fóra del sector público
I,9,2,,Emision de deuda pública en moneda distinta del euro
I,9,2,0,A curto prazo
I,9,2,1,A longo prazo
I,9,3,,Préstamos recibidos en moneda distinta del euro
I,9,3,0,A curto prazo
I,9,3,1,A longo prazo
I,9,4,,Depósitos y fianzas recibidos
I,9,4,0,Depósitos recibidos
I,9,4,1,Fianzas recibidas
G,1,,,Gastos de persoal
G,1,0,,Órganos de goberno e persoal directivo
G,1,0,0,Retribucións básicas e outras remuneracións dos membros dos órganos de goberno
G,1,0,1,Retribucións básicas e outras remuneracións do persoal directivo
G,1,0,7,Contribucións a plans e fondos de pensións
G,1,1,,Persoal eventual
G,1,1,0,Retribucións básicas e outras remuneracións
G,1,1,7,Contribucións a plans e fondos de pensións
G,1,2,,Persoal funcionario
G,1,2,0,Retribucións básicas
G,1,2,1,Retribucións complementarias
G,1,2,2,Retribuciones en especie
G,1,2,4,Retribuciones de funcionarios en prácticas
G,1,2,7,Contribucións a plans e fondos de pensións
G,1,3,,Persoal laboral
G,1,3,0,Laboral fixo
G,1,3,1,Laboral temporal
G,1,3,2,Retribuciones en especie
G,1,3,7,Contribucións a plans e fondos de pensións
G,1,4,,Otro personal
G,1,4,3,Otro personal
G,1,4,7,Contribuciones a planes y fondos de pensiones
G,1,5,,Incentivos ao rendemento
G,1,5,0,Productividade
G,1,5,1,Gratificacións
G,1,5,2,Otros incentivos al rendimiento
G,1,5,3,Complemento de dedicación especial
G,1,6,,"Cotas, prestacións e gastos sociais a cargo do empregador"
G,1,6,0,Cotas sociais
G,1,6,1,Prestacións sociais
G,1,6,2,Gastos sociais do persoal
G,1,6,4,Complemento familiar
G,2,,,Gastos correntes en bens e servizos
G,2,0,,Arrendamentos e cánones
G,2,0,0,Terreos e bens naturais
G,2,0,2,Edificios e outras construcións
G,2,0,3,"Maquinaria, instalacións e ferramenta"
G,2,0,4,Elementos de transporte
G,2,0,5,Mobiliario e aparellos
G,2,0,6,Equipos para procesos de información
G,2,0,8,Outro inmovilizado material
G,2,0,9,Cánones
G,2,1,,"Reparacións, mantemento e conservación"
G,2,1,0,Terreos e bens naturais
G,2,1,2,Edificios e outras construcións
G,2,1,3,"Maquinaria, instalacións e ferramenta"
G,2,1,4,Elementos de transporte
G,2,1,5,Mobiliario e aparellos
G,2,1,6,Equipos para procesos de información
G,2,1,9,Otro inmovilizado material
G,2,2,,"Material, subministracións e outros"
G,2,2,0,Material de oficina
G,2,2,1,Subministracións
G,2,2,2,Comunicacións
G,2,2,3,Transportes
G,2,2,4,Primas de seguros
G,2,2,5,Tributos
G,2,2,6,Gastos diversos
G,2,2,7,Traballos realizados por outras empresas
G,2,3,,Indemnizacións por razón do servizo
G,2,3,0,Axudas de custo
G,2,3,1,Locomoción
G,2,3,3,Outras indemnizacións
G,2,4,,Gastos de publicaciones
G,2,4,0,Gastos de edición y distribucion
G,2,5,,Trabajos realizados por administraciones públicas y otras entidades públicas
G,2,5,0,Trabajos realizados por administraciones públicas y otras entidades públicas
G,2,6,,Trabajos realizados por instituciones sin fines de lucro
G,2,7,,Gastos imprevistos y funciones no clasificadas
G,3,,,Gastos financeiros
G,3,0,,De deuda pública en euros
G,3,0,0,Intereses
G,3,0,1,"Gastos de emisión, modificación y cancelación"
G,3,0,9,Otros gastos financieros de deuda pública en euros
G,3,1,,De préstamos e outras operacións financeiras en euros
G,3,1,0,Xuros
G,3,1,1,"Gastos de formalización, modificación y cancelación"
G,3,1,9,Otros gastos financieros de préstamos y otras operaciones financieras en euros
G,3,2,,De deuda pública en moneda distinta del euro
G,3,2,0,Intereses
G,3,2,1,"Gastos de emisión, modificación y cancelación"
G,3,2,2,Diferencias de cambio
G,3,2,9,Otros gastos financieros de deuda pública en moneda distinta del euro
G,3,3,,De préstamos y otras operaciones financieras en moneda distinta del euro
G,3,3,0,Intereses
G,3,3,1,"Gastos de formalización, modificación y cancelación"
G,3,3,2,Diferencias de cambio
G,3,3,9,Otros gastos financieros de préstamos y otras operaciones financieras en moneda distinta del euro
G,3,4,,"De depósitos, fianzas y otros"
G,3,4,0,Intereses de depósitos
G,3,4,1,Intereses de fianzas
G,3,5,,Xuros de demora e outros gastos financeiros
G,3,5,2,Xuros de demora
G,3,5,3,Operaciones de intercambio financiero
G,3,5,7,Ejecución de avales
G,3,5,8,Xuros por operacións de arrendamento financeiro (leasing)
G,3,5,9,Outros gastos financeiros
G,4,,,Transferencias correntes
G,4,0,,A la Administración General de la entidad local
G,4,1,,A organismos autónomos da entidade local
G,4,2,,A la Administración do Estado
G,4,2,0,A la Administración Xeral do Estado
G,4,2,1,A organismos autónomos y agencias del Estado
G,4,2,2,A fundaciones estatales
G,4,2,3,"A sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos"
G,4,3,,A la Seguridad Social
G,4,4,,A entes públicos e sociedades mercantís da entidade local
G,4,4,0,Subvenciones para fomento del empleo
G,4,4,1,Subvenciones para bonificacion de intereses y primas de seguros
G,4,4,2,Subvenciones para reducir el precio a pagar por los consumidores
G,4,4,9,Outras subvencións a entes públicos e sociedades mercantís da entidade local
G,4,5,,A comunidades autónomas
G,4,5,0,A la Administración Xeral das comunidades autónomas
G,4,5,1,A organismos autónomos y agencias de las comunidades autónomas
G,4,5,2,A fundacións das comunidades autónomas
G,4,5,3,"A sociedades mercantís, entidades públicas empresariais e outros organismos públicos dependentes das comunidades autónomas"
G,4,6,,A entidades locais
G,4,6,1,"A diputaciones, consejos o cabildos insulares"
G,4,6,2,A concellos
G,4,6,3,A mancomunidades
G,4,6,4,A áreas metropolitanas
G,4,6,5,A comarcas
G,4,6,6,A outras entidades que agrupen municipios
G,4,6,7,A consorcios
G,4,6,8,A entidades locales menores
G,4,7,,A empresas privadas
G,4,7,0,Subvencións para fomento do emprego
G,4,7,1,Subvenciones para bonificación de intereses y primas de seguros
G,4,7,2,Subvenciones para reducir el precio a pagar por los consumidores
G,4,7,9,Outras subvencións a empresas privadas
G,4,8,,A familias e institucións sen fins de lucro
G,4,9,,Ao exterior
G,5,,,Fondo de continxencia
G,5,0,,Fondo de continxencia
G,5,0,0,Fondo de continxencia
